'Elapsed time','PCG'
'0:00.605',243.000
'0:00.606',330.000
'0:00.606',321.000
'0:00.607',309.000
'0:00.607',281.000
'0:00.608',235.000
'0:00.608',234.000
'0:00.609',56.000
'0:00.609',85.000
'0:00.610',74.000
'0:00.610',118.000
'0:00.611',191.000
'0:00.611',168.000
'0:00.612',140.000
'0:00.612',121.000
'0:00.613',141.000
'0:00.613',79.000
'0:00.614',3.000
'0:00.614',-23.000
'0:00.615',-92.000
'0:00.615',-92.000
'0:00.616',-30.000
'0:00.616',-21.000
'0:00.617',18.000
'0:00.617',86.000
'0:00.618',232.000
'0:00.618',286.000
'0:00.619',397.000
'0:00.619',408.000
'0:00.620',430.000
'0:00.620',477.000
'0:00.621',503.000
'0:00.621',511.000
'0:00.622',505.000
'0:00.622',500.000
'0:00.623',434.000
'0:00.623',438.000
'0:00.624',492.000
'0:00.624',507.000
'0:00.625',578.000
'0:00.625',550.000
'0:00.626',499.000
'0:00.626',419.000
'0:00.627',267.000
'0:00.627',174.000
'0:00.628',93.000
'0:00.628',-35.000
'0:00.629',-45.000
'0:00.629',-174.000
'0:00.630',-225.000
'0:00.630',-267.000
'0:00.631',-310.000
'0:00.631',-246.000
'0:00.632',-235.000
'0:00.632',-201.000
'0:00.633',-274.000
'0:00.633',-243.000
'0:00.634',-299.000
'0:00.634',-252.000
'0:00.635',-208.000
'0:00.635',-259.000
'0:00.636',-158.000
'0:00.636',-158.000
'0:00.637',-163.000
'0:00.637',-81.000
'0:00.638',-177.000
'0:00.638',-169.000
'0:00.639',-240.000
'0:00.639',-300.000
'0:00.640',-360.000
'0:00.640',-388.000
'0:00.641',-336.000
'0:00.641',-329.000
'0:00.642',-257.000
'0:00.642',-318.000
'0:00.643',-253.000
'0:00.643',-231.000
'0:00.644',-192.000
'0:00.644',-94.000
'0:00.645',-88.000
'0:00.645',-98.000
'0:00.646',-156.000
'0:00.646',-251.000
'0:00.647',-245.000
'0:00.647',-238.000
'0:00.648',-161.000
'0:00.648',-166.000
'0:00.649',-145.000
'0:00.649',-218.000
'0:00.650',-172.000
'0:00.650',-165.000
'0:00.651',-169.000
'0:00.651',-78.000
'0:00.652',-97.000
'0:00.652',-23.000
'0:00.653',45.000
'0:00.653',-10.000
'0:00.654',-7.000
'0:00.654',8.000
'0:00.655',38.000
'0:00.655',-57.000
'0:00.656',-101.000
'0:00.656',-80.000
'0:00.657',-30.000
'0:00.657',22.000
'0:00.658',75.000
'0:00.658',113.000
'0:00.659',68.000
'0:00.659',155.000
'0:00.660',92.000
'0:00.660',52.000
'0:00.661',39.000
'0:00.661',2.000
'0:00.662',-22.000
'0:00.662',5.000
'0:00.663',-4.000
'0:00.663',40.000
'0:00.664',41.000
'0:00.664',27.000
'0:00.665',-7.000
'0:00.665',10.000
'0:00.666',-50.000
'0:00.666',-87.000
'0:00.667',-30.000
'0:00.667',61.000
'0:00.668',77.000
'0:00.668',68.000
'0:00.669',17.000
'0:00.669',36.000
'0:00.670',84.000
'0:00.670',135.000
'0:00.671',126.000
'0:00.671',134.000
'0:00.672',174.000
'0:00.672',206.000
'0:00.673',203.000
'0:00.673',185.000
'0:00.674',116.000
'0:00.674',152.000
'0:00.675',125.000
'0:00.675',70.000
'0:00.676',80.000
'0:00.676',139.000
'0:00.677',132.000
'0:00.677',162.000
'0:00.678',164.000
'0:00.678',102.000
'0:00.679',98.000
'0:00.679',64.000
'0:00.680',55.000
'0:00.680',30.000
'0:00.681',41.000
'0:00.681',76.000
'0:00.682',0.000
'0:00.682',18.000
'0:00.683',-85.000
'0:00.683',-32.000
'0:00.684',-86.000
'0:00.684',-32.000
'0:00.685',17.000
'0:00.685',23.000
'0:00.686',4.000
'0:00.686',-13.000
'0:00.687',-99.000
'0:00.687',-103.000
'0:00.688',-89.000
'0:00.688',-61.000
'0:00.689',-72.000
'0:00.689',-78.000
'0:00.690',-126.000
'0:00.690',-142.000
'0:00.691',-22.000
'0:00.691',59.000
'0:00.692',79.000
'0:00.692',106.000
'0:00.693',123.000
'0:00.693',62.000
'0:00.694',-5.000
'0:00.694',58.000
'0:00.695',21.000
'0:00.695',23.000
'0:00.696',131.000
'0:00.696',198.000
'0:00.697',242.000
'0:00.697',254.000
'0:00.698',296.000
'0:00.698',236.000
'0:00.699',196.000
'0:00.699',124.000
'0:00.700',89.000
'0:00.700',31.000
'0:00.701',58.000
'0:00.701',39.000
'0:00.702',114.000
'0:00.702',156.000
'0:00.703',154.000
'0:00.703',109.000
'0:00.704',82.000
'0:00.704',14.000
'0:00.705',-33.000
'0:00.705',-39.000
'0:00.706',-68.000
'0:00.706',-102.000
'0:00.707',-57.000
'0:00.707',-49.000
'0:00.708',-151.000
'0:00.708',-109.000
'0:00.709',-94.000
'0:00.709',-108.000
'0:00.710',10.000
'0:00.710',56.000
'0:00.711',7.000
'0:00.711',72.000
'0:00.712',20.000
'0:00.712',13.000
'0:00.713',-27.000
'0:00.713',-52.000
'0:00.714',-57.000
'0:00.714',-47.000
'0:00.715',-19.000
'0:00.715',-14.000
'0:00.716',-7.000
'0:00.716',-40.000
'0:00.717',6.000
'0:00.717',32.000
'0:00.718',54.000
'0:00.718',112.000
'0:00.719',146.000
'0:00.719',190.000
'0:00.720',258.000
'0:00.720',247.000
'0:00.721',217.000
'0:00.721',133.000
'0:00.722',149.000
'0:00.722',165.000
'0:00.723',132.000
'0:00.723',112.000
'0:00.724',130.000
'0:00.724',11.000
'0:00.725',16.000
'0:00.725',7.000
'0:00.726',30.000
'0:00.726',93.000
'0:00.727',133.000
'0:00.727',120.000
'0:00.728',176.000
'0:00.728',213.000
'0:00.729',130.000
'0:00.729',110.000
'0:00.730',134.000
'0:00.730',147.000
'0:00.731',148.000
'0:00.731',154.000
'0:00.732',107.000
'0:00.732',97.000
'0:00.733',87.000
'0:00.733',179.000
'0:00.734',130.000
'0:00.734',145.000
'0:00.735',212.000
'0:00.735',278.000
'0:00.736',298.000
'0:00.736',340.000
'0:00.737',313.000
'0:00.737',333.000
'0:00.738',316.000
'0:00.738',294.000
'0:00.739',258.000
'0:00.739',230.000
'0:00.740',187.000
'0:00.740',196.000
'0:00.741',165.000
'0:00.741',103.000
'0:00.742',-12.000
'0:00.742',-59.000
'0:00.743',-11.000
'0:00.743',-45.000
'0:00.744',-30.000
'0:00.744',-63.000
'0:00.745',-88.000
'0:00.745',-156.000
'0:00.746',-169.000
'0:00.746',-220.000
'0:00.747',-297.000
'0:00.747',-296.000
'0:00.748',-379.000
'0:00.748',-396.000
'0:00.749',-422.000
'0:00.749',-477.000
'0:00.750',-495.000
'0:00.750',-560.000
'0:00.751',-603.000
'0:00.751',-674.000
'0:00.752',-645.000
'0:00.752',-727.000
'0:00.753',-685.000
'0:00.753',-633.000
'0:00.754',-693.000
'0:00.754',-703.000
'0:00.755',-748.000
'0:00.755',-707.000
'0:00.756',-727.000
'0:00.756',-735.000
'0:00.757',-856.000
'0:00.757',-944.000
'0:00.758',-1057.000
'0:00.758',-1073.000
'0:00.759',-1078.000
'0:00.759',-1067.000
'0:00.760',-946.000
'0:00.760',-800.000
'0:00.761',-690.000
'0:00.761',-629.000
'0:00.762',-514.000
'0:00.762',-380.000
'0:00.763',-328.000
'0:00.763',-497.000
'0:00.764',-758.000
'0:00.764',-1197.000
'0:00.765',-1680.000
'0:00.765',-2095.000
'0:00.766',-2551.000
'0:00.766',-3108.000
'0:00.767',-3516.000
'0:00.767',-3683.000
'0:00.768',-3560.000
'0:00.768',-3260.000
'0:00.769',-2717.000
'0:00.769',-2023.000
'0:00.770',-1075.000
'0:00.770',-60.000
'0:00.771',996.000
'0:00.771',1977.000
'0:00.772',2988.000
'0:00.772',3882.000
'0:00.773',4690.000
'0:00.773',5300.000
'0:00.774',5758.000
'0:00.774',6010.000
'0:00.775',6231.000
'0:00.775',6294.000
'0:00.776',6208.000
'0:00.776',5919.000
'0:00.777',5470.000
'0:00.777',4915.000
'0:00.778',4381.000
'0:00.778',3895.000
'0:00.779',3265.000
'0:00.779',2661.000
'0:00.780',2002.000
'0:00.780',1347.000
'0:00.781',895.000
'0:00.781',436.000
'0:00.782',136.000
'0:00.782',-193.000
'0:00.783',-566.000
'0:00.783',-857.000
'0:00.784',-1282.000
'0:00.784',-1685.000
'0:00.785',-2114.000
'0:00.785',-2486.000
'0:00.786',-2850.000
'0:00.786',-3188.000
'0:00.787',-3462.000
'0:00.787',-3583.000
'0:00.788',-3681.000
'0:00.788',-3566.000
'0:00.789',-3253.000
'0:00.789',-2826.000
'0:00.790',-2374.000
'0:00.790',-1845.000
'0:00.791',-1439.000
'0:00.791',-1038.000
'0:00.792',-608.000
'0:00.792',-366.000
'0:00.793',-204.000
'0:00.793',-177.000
'0:00.794',-182.000
'0:00.794',-329.000
'0:00.795',-443.000
'0:00.795',-618.000
'0:00.796',-828.000
'0:00.796',-899.000
'0:00.797',-987.000
'0:00.797',-922.000
'0:00.798',-795.000
'0:00.798',-674.000
'0:00.799',-474.000
'0:00.799',-309.000
'0:00.800',-90.000
'0:00.800',-14.000
'0:00.801',227.000
'0:00.801',331.000
'0:00.802',369.000
'0:00.802',424.000
'0:00.803',370.000
'0:00.803',366.000
'0:00.804',288.000
'0:00.804',245.000
'0:00.805',181.000
'0:00.805',141.000
'0:00.806',141.000
'0:00.806',139.000
'0:00.807',197.000
'0:00.807',249.000
'0:00.808',231.000
'0:00.808',342.000
'0:00.809',324.000
'0:00.809',388.000
'0:00.810',379.000
'0:00.810',419.000
'0:00.811',425.000
'0:00.811',366.000
'0:00.812',359.000
'0:00.812',258.000
'0:00.813',228.000
'0:00.813',145.000
'0:00.814',115.000
'0:00.814',73.000
'0:00.815',95.000
'0:00.815',179.000
'0:00.816',220.000
'0:00.816',285.000
'0:00.817',298.000
'0:00.817',293.000
'0:00.818',311.000
'0:00.818',209.000
'0:00.819',220.000
'0:00.819',65.000
'0:00.820',-9.000
'0:00.820',-89.000
'0:00.821',-212.000
'0:00.821',-159.000
'0:00.822',-222.000
'0:00.822',-176.000
'0:00.823',-113.000
'0:00.823',-51.000
'0:00.824',63.000
'0:00.824',109.000
'0:00.825',174.000
'0:00.825',235.000
'0:00.826',273.000
'0:00.826',283.000
'0:00.827',282.000
'0:00.827',306.000
'0:00.828',232.000
'0:00.828',192.000
'0:00.829',221.000
'0:00.829',191.000
'0:00.830',176.000
'0:00.830',204.000
'0:00.831',234.000
'0:00.831',227.000
'0:00.832',276.000
'0:00.832',251.000
'0:00.833',136.000
'0:00.833',142.000
'0:00.834',40.000
'0:00.834',-22.000
'0:00.835',-81.000
'0:00.835',-66.000
'0:00.836',-96.000
'0:00.836',-136.000
'0:00.837',-133.000
'0:00.837',-133.000
'0:00.838',-135.000
'0:00.838',-151.000
'0:00.839',-181.000
'0:00.839',-137.000
'0:00.840',-118.000
'0:00.840',-110.000
'0:00.841',-65.000
'0:00.841',-63.000
'0:00.842',-49.000
'0:00.842',-54.000
'0:00.843',12.000
'0:00.843',-38.000
'0:00.844',42.000
'0:00.844',86.000
'0:00.845',10.000
'0:00.845',23.000
'0:00.846',-50.000
'0:00.846',-59.000
'0:00.847',-65.000
'0:00.847',-119.000
'0:00.848',-60.000
'0:00.848',-113.000
'0:00.849',-41.000
'0:00.849',-42.000
'0:00.850',-23.000
'0:00.850',17.000
'0:00.851',79.000
'0:00.851',113.000
'0:00.852',147.000
'0:00.852',149.000
'0:00.853',92.000
'0:00.853',210.000
'0:00.854',190.000
'0:00.854',161.000
'0:00.855',193.000
'0:00.855',139.000
'0:00.856',142.000
'0:00.856',173.000
'0:00.857',82.000
'0:00.857',87.000
'0:00.858',31.000
'0:00.858',5.000
'0:00.859',-97.000
'0:00.859',-160.000
'0:00.860',-227.000
'0:00.860',-300.000
'0:00.861',-328.000
'0:00.861',-426.000
'0:00.862',-406.000
'0:00.862',-446.000
'0:00.863',-466.000
'0:00.863',-461.000
'0:00.864',-557.000
'0:00.864',-527.000
'0:00.865',-606.000
'0:00.865',-596.000
'0:00.866',-557.000
'0:00.866',-651.000
'0:00.867',-572.000
'0:00.867',-568.000
'0:00.868',-540.000
'0:00.868',-535.000
'0:00.869',-500.000
'0:00.869',-467.000
'0:00.870',-433.000
'0:00.870',-356.000
'0:00.871',-324.000
'0:00.871',-296.000
'0:00.872',-176.000
'0:00.872',-154.000
'0:00.873',-63.000
'0:00.873',-18.000
'0:00.874',140.000
'0:00.874',168.000
'0:00.875',306.000
'0:00.875',338.000
'0:00.876',389.000
'0:00.876',519.000
'0:00.877',522.000
'0:00.877',544.000
'0:00.878',561.000
'0:00.878',617.000
'0:00.879',688.000
'0:00.879',678.000
'0:00.880',779.000
'0:00.880',776.000
'0:00.881',808.000
'0:00.881',819.000
'0:00.882',758.000
'0:00.882',776.000
'0:00.883',664.000
'0:00.883',753.000
'0:00.884',672.000
'0:00.884',666.000
'0:00.885',602.000
'0:00.885',508.000
'0:00.886',583.000
'0:00.886',490.000
'0:00.887',508.000
'0:00.887',410.000
'0:00.888',419.000
'0:00.888',362.000
'0:00.889',339.000
'0:00.889',290.000
'0:00.890',208.000
'0:00.890',209.000
'0:00.891',195.000
'0:00.891',136.000
'0:00.892',89.000
'0:00.892',85.000
'0:00.893',79.000
'0:00.893',29.000
'0:00.894',28.000
'0:00.894',-97.000
'0:00.895',-113.000
'0:00.895',-153.000
'0:00.896',-215.000
'0:00.896',-175.000
'0:00.897',-169.000
'0:00.897',-204.000
'0:00.898',-146.000
'0:00.898',-149.000
'0:00.899',-157.000
'0:00.899',-165.000
'0:00.900',-126.000
'0:00.900',-174.000
'0:00.901',-214.000
'0:00.901',-159.000
'0:00.902',-239.000
'0:00.902',-257.000
'0:00.903',-267.000
'0:00.903',-317.000
'0:00.904',-310.000
'0:00.904',-387.000
'0:00.905',-368.000
'0:00.905',-339.000
'0:00.906',-368.000
'0:00.906',-344.000
'0:00.907',-373.000
'0:00.907',-359.000
'0:00.908',-377.000
'0:00.908',-362.000
'0:00.909',-368.000
'0:00.909',-349.000
'0:00.910',-291.000
'0:00.910',-307.000
'0:00.911',-272.000
'0:00.911',-292.000
'0:00.912',-287.000
'0:00.912',-239.000
'0:00.913',-334.000
'0:00.913',-303.000
'0:00.914',-330.000
'0:00.914',-337.000
'0:00.915',-355.000
'0:00.915',-356.000
'0:00.916',-379.000
'0:00.916',-315.000
'0:00.917',-292.000
'0:00.917',-326.000
'0:00.918',-264.000
'0:00.918',-288.000
'0:00.919',-307.000
'0:00.919',-259.000
'0:00.920',-316.000
'0:00.920',-311.000
'0:00.921',-285.000
'0:00.921',-261.000
'0:00.922',-222.000
'0:00.922',-217.000
'0:00.923',-144.000
'0:00.923',-159.000
'0:00.924',-109.000
'0:00.924',-65.000
'0:00.925',-82.000
'0:00.925',-18.000
'0:00.926',29.000
'0:00.926',95.000
'0:00.927',143.000
'0:00.927',184.000
'0:00.928',220.000
'0:00.928',209.000
'0:00.929',289.000
'0:00.929',250.000
'0:00.930',240.000
'0:00.930',244.000
'0:00.931',182.000
'0:00.931',236.000
'0:00.932',196.000
'0:00.932',238.000
'0:00.933',152.000
'0:00.933',203.000
'0:00.934',169.000
'0:00.934',147.000
'0:00.935',137.000
'0:00.935',142.000
'0:00.936',150.000
'0:00.936',158.000
'0:00.937',185.000
'0:00.937',234.000
'0:00.938',192.000
'0:00.938',265.000
'0:00.939',299.000
'0:00.939',352.000
'0:00.940',361.000
'0:00.940',380.000
'0:00.941',388.000
'0:00.941',393.000
'0:00.942',434.000
'0:00.942',358.000
'0:00.943',397.000
'0:00.943',400.000
'0:00.944',299.000
'0:00.944',355.000
'0:00.945',282.000
'0:00.945',281.000
'0:00.946',322.000
'0:00.946',258.000
'0:00.947',278.000
'0:00.947',286.000
'0:00.948',315.000
'0:00.948',339.000
'0:00.949',346.000
'0:00.949',321.000
'0:00.950',314.000
'0:00.950',338.000
'0:00.951',299.000
'0:00.951',376.000
'0:00.952',359.000
'0:00.952',340.000
'0:00.953',377.000
'0:00.953',371.000
'0:00.954',335.000
'0:00.954',276.000
'0:00.955',286.000
'0:00.955',282.000
'0:00.956',212.000
'0:00.956',181.000
'0:00.957',197.000
'0:00.957',135.000
'0:00.958',66.000
'0:00.958',115.000
'0:00.959',26.000
'0:00.959',4.000
'0:00.960',-52.000
'0:00.960',-118.000
'0:00.961',-177.000
'0:00.961',-198.000
'0:00.962',-285.000
'0:00.962',-334.000
'0:00.963',-363.000
'0:00.963',-414.000
'0:00.964',-427.000
'0:00.964',-490.000
'0:00.965',-449.000
'0:00.965',-491.000
'0:00.966',-467.000
'0:00.966',-450.000
'0:00.967',-487.000
'0:00.967',-532.000
'0:00.968',-577.000
'0:00.968',-612.000
'0:00.969',-634.000
'0:00.969',-703.000
'0:00.970',-676.000
'0:00.970',-712.000
'0:00.971',-611.000
'0:00.971',-648.000
'0:00.972',-575.000
'0:00.972',-513.000
'0:00.973',-488.000
'0:00.973',-460.000
'0:00.974',-368.000
'0:00.974',-364.000
'0:00.975',-246.000
'0:00.975',-244.000
'0:00.976',-231.000
'0:00.976',-159.000
'0:00.977',-101.000
'0:00.977',-89.000
'0:00.978',0.000
'0:00.978',76.000
'0:00.979',51.000
'0:00.979',115.000
'0:00.980',97.000
'0:00.980',133.000
'0:00.981',83.000
'0:00.981',114.000
'0:00.982',136.000
'0:00.982',163.000
'0:00.983',219.000
'0:00.983',166.000
'0:00.984',189.000
'0:00.984',238.000
'0:00.985',302.000
'0:00.985',244.000
'0:00.986',252.000
'0:00.986',258.000
'0:00.987',180.000
'0:00.987',252.000
'0:00.988',205.000
'0:00.988',207.000
'0:00.989',305.000
'0:00.989',336.000
'0:00.990',309.000
'0:00.990',309.000
'0:00.991',339.000
'0:00.991',346.000
'0:00.992',377.000
'0:00.992',341.000
'0:00.993',352.000
'0:00.993',283.000
'0:00.994',295.000
'0:00.994',221.000
'0:00.995',210.000
'0:00.995',191.000
'0:00.996',127.000
'0:00.996',90.000
'0:00.997',42.000
'0:00.997',-9.000
'0:00.998',-60.000
'0:00.998',-90.000
'0:00.999',-120.000
'0:00.999',-166.000
'0:01.000',-173.000
'0:01.000',-201.000
'0:01.001',-236.000
'0:01.001',-178.000
'0:01.002',-244.000
'0:01.002',-294.000
'0:01.003',-271.000
'0:01.003',-291.000
'0:01.004',-307.000
'0:01.004',-219.000
'0:01.005',-283.000
'0:01.005',-327.000
'0:01.006',-274.000
'0:01.006',-306.000
'0:01.007',-336.000
'0:01.007',-313.000
'0:01.008',-311.000
'0:01.008',-289.000
'0:01.009',-328.000
'0:01.009',-316.000
'0:01.010',-343.000
'0:01.010',-334.000
'0:01.011',-362.000
'0:01.011',-358.000
'0:01.012',-384.000
'0:01.012',-361.000
'0:01.013',-306.000
'0:01.013',-310.000
'0:01.014',-280.000
'0:01.014',-244.000
'0:01.015',-235.000
'0:01.015',-135.000
'0:01.016',-147.000
'0:01.016',-148.000
'0:01.017',-94.000
'0:01.017',-95.000
'0:01.018',-57.000
'0:01.018',-27.000
'0:01.019',-24.000
'0:01.019',-52.000
'0:01.020',3.000
'0:01.020',-34.000
'0:01.021',-17.000
'0:01.021',40.000
'0:01.022',22.000
'0:01.022',42.000
'0:01.023',82.000
'0:01.023',94.000
'0:01.024',116.000
'0:01.024',158.000
'0:01.025',176.000
'0:01.025',172.000
'0:01.026',243.000
'0:01.026',261.000
'0:01.027',284.000
'0:01.027',307.000
'0:01.028',286.000
'0:01.028',313.000
'0:01.029',298.000
'0:01.029',319.000
'0:01.030',312.000
'0:01.030',302.000
'0:01.031',364.000
'0:01.031',313.000
'0:01.032',353.000
'0:01.032',351.000
'0:01.033',290.000
'0:01.033',292.000
'0:01.034',245.000
'0:01.034',250.000
'0:01.035',203.000
'0:01.035',240.000
'0:01.036',181.000
'0:01.036',199.000
'0:01.037',272.000
'0:01.037',178.000
'0:01.038',278.000
'0:01.038',296.000
'0:01.039',307.000
'0:01.039',301.000
'0:01.040',290.000
'0:01.040',296.000
'0:01.041',288.000
'0:01.041',303.000
'0:01.042',332.000
'0:01.042',347.000
'0:01.043',423.000
'0:01.043',394.000
'0:01.044',401.000
'0:01.044',359.000
'0:01.045',374.000
'0:01.045',305.000
'0:01.046',285.000
'0:01.046',242.000
'0:01.047',156.000
'0:01.047',162.000
'0:01.048',104.000
'0:01.048',11.000
'0:01.049',1.000
'0:01.049',-107.000
'0:01.050',-105.000
'0:01.050',-160.000
'0:01.051',-247.000
'0:01.051',-282.000
'0:01.052',-280.000
'0:01.052',-306.000
'0:01.053',-387.000
'0:01.053',-389.000
'0:01.054',-375.000
'0:01.054',-345.000
'0:01.055',-348.000
'0:01.055',-359.000
'0:01.056',-344.000
'0:01.056',-377.000
'0:01.057',-369.000
'0:01.057',-311.000
'0:01.058',-356.000
'0:01.058',-311.000
'0:01.059',-354.000
'0:01.059',-355.000
'0:01.060',-326.000
'0:01.060',-323.000
'0:01.061',-287.000
'0:01.061',-302.000
'0:01.062',-272.000
'0:01.062',-261.000
'0:01.063',-273.000
'0:01.063',-224.000
'0:01.064',-216.000
'0:01.064',-173.000
'0:01.065',-192.000
'0:01.065',-190.000
'0:01.066',-152.000
'0:01.066',-177.000
'0:01.067',-138.000
'0:01.067',-174.000
'0:01.068',-99.000
'0:01.068',-110.000
'0:01.069',-69.000
'0:01.069',12.000
'0:01.070',8.000
'0:01.070',124.000
'0:01.071',50.000
'0:01.071',130.000
'0:01.072',157.000
'0:01.072',121.000
'0:01.073',178.000
'0:01.073',99.000
'0:01.074',113.000
'0:01.074',58.000
'0:01.075',19.000
'0:01.075',5.000
'0:01.076',-51.000
'0:01.076',-73.000
'0:01.077',-170.000
'0:01.077',-157.000
'0:01.078',-331.000
'0:01.078',-298.000
'0:01.079',-295.000
'0:01.079',-375.000
'0:01.080',-332.000
'0:01.080',-409.000
'0:01.081',-344.000
'0:01.081',-338.000
'0:01.082',-395.000
'0:01.082',-338.000
'0:01.083',-308.000
'0:01.083',-210.000
'0:01.084',-180.000
'0:01.084',-130.000
'0:01.085',-89.000
'0:01.085',28.000
'0:01.086',31.000
'0:01.086',132.000
'0:01.087',224.000
'0:01.087',225.000
'0:01.088',349.000
'0:01.088',311.000
'0:01.089',352.000
'0:01.089',456.000
'0:01.090',416.000
'0:01.090',453.000
'0:01.091',510.000
'0:01.091',521.000
'0:01.092',580.000
'0:01.092',559.000
'0:01.093',603.000
'0:01.093',604.000
'0:01.094',646.000
'0:01.094',663.000
'0:01.095',606.000
'0:01.095',650.000
'0:01.096',606.000
'0:01.096',604.000
'0:01.097',623.000
'0:01.097',519.000
'0:01.098',601.000
'0:01.098',502.000
'0:01.099',568.000
'0:01.099',471.000
'0:01.100',486.000
'0:01.100',422.000
'0:01.101',352.000
'0:01.101',370.000
'0:01.102',278.000
'0:01.102',183.000
'0:01.103',119.000
'0:01.103',127.000
'0:01.104',56.000
'0:01.104',0.000
'0:01.105',35.000
'0:01.105',-46.000
'0:01.106',-52.000
'0:01.106',-31.000
'0:01.107',-89.000
'0:01.107',-89.000
'0:01.108',-107.000
'0:01.108',-69.000
'0:01.109',-191.000
'0:01.109',-124.000
'0:01.110',-163.000
'0:01.110',-221.000
'0:01.111',-208.000
'0:01.111',-309.000
'0:01.112',-305.000
'0:01.112',-334.000
'0:01.113',-374.000
'0:01.113',-397.000
'0:01.114',-453.000
'0:01.114',-406.000
'0:01.115',-453.000
'0:01.115',-431.000
'0:01.116',-430.000
'0:01.116',-464.000
'0:01.117',-361.000
'0:01.117',-449.000
'0:01.118',-430.000
'0:01.118',-405.000
'0:01.119',-410.000
'0:01.119',-422.000
'0:01.120',-365.000
'0:01.120',-337.000
'0:01.121',-409.000
'0:01.121',-346.000
'0:01.122',-297.000
'0:01.122',-312.000
'0:01.123',-276.000
'0:01.123',-272.000
'0:01.124',-247.000
'0:01.124',-212.000
'0:01.125',-218.000
'0:01.125',-245.000
'0:01.126',-213.000
'0:01.126',-171.000
'0:01.127',-175.000
'0:01.127',-111.000
'0:01.128',-135.000
'0:01.128',-147.000
'0:01.129',-83.000
'0:01.129',-56.000
'0:01.130',-87.000
'0:01.130',-98.000
'0:01.131',-76.000
'0:01.131',-131.000
'0:01.132',-178.000
'0:01.132',-111.000
'0:01.133',-201.000
'0:01.133',-153.000
'0:01.134',-222.000
'0:01.134',-198.000
'0:01.135',-181.000
'0:01.135',-197.000
'0:01.136',-145.000
'0:01.136',-202.000
'0:01.137',-185.000
'0:01.137',-165.000
'0:01.138',-189.000
'0:01.138',-161.000
'0:01.139',-191.000
'0:01.139',-192.000
'0:01.140',-94.000
'0:01.140',-137.000
'0:01.141',-107.000
'0:01.141',-43.000
'0:01.142',-7.000
'0:01.142',-20.000
'0:01.143',36.000
'0:01.143',70.000
'0:01.144',48.000
'0:01.144',135.000
'0:01.145',136.000
'0:01.145',185.000
'0:01.146',180.000
'0:01.146',217.000
'0:01.147',226.000
'0:01.147',187.000
'0:01.148',249.000
'0:01.148',188.000
'0:01.149',204.000
'0:01.149',207.000
'0:01.150',153.000
'0:01.150',123.000
'0:01.151',117.000
'0:01.151',155.000
'0:01.152',101.000
'0:01.152',185.000
'0:01.153',127.000
'0:01.153',155.000
'0:01.154',235.000
'0:01.154',179.000
'0:01.155',219.000
'0:01.155',259.000
'0:01.156',245.000
'0:01.156',276.000
'0:01.157',272.000
'0:01.157',297.000
'0:01.158',290.000
'0:01.158',359.000
'0:01.159',356.000
'0:01.159',350.000
'0:01.160',383.000
'0:01.160',344.000
'0:01.161',326.000
'0:01.161',329.000
'0:01.162',311.000
'0:01.162',289.000
'0:01.163',269.000
'0:01.163',300.000
